year,state,ac_number,ac_name,candidate_name,sex,age,category,party,symbol,general,postal,total,percentage_votes_polled,total_electors
2019,Andhra Pradesh,94,Guntur West,ALTAF HUSSAIN. SHAIK,MALE,47,GENERAL,IUML,Ladder,98,2,100,0.057259011,265258
2019,Andhra Pradesh,94,Guntur West,DR. THOTA CHANDRA SHEKHAR,MALE,57,GENERAL,JnP,Glass Tumbler,27696,173,27869,15.95751381,265258
2019,Andhra Pradesh,94,Guntur West,MADDALI GIRIDHARA RAO,MALE,45,GENERAL,TDP,Bicycle,71820,44,71864,41.14861576,265258
2019,Andhra Pradesh,94,Guntur West,CHANDRAGIRI YESURATNAM,MALE,59,GENERAL,YSRCP,Ceiling Fan,67493,82,67575,38.69277678,265258
2019,Andhra Pradesh,94,Guntur West,DR. T. SEVA KUMAR (S.H.O. SEVA KUMAR),MALE,51,GENERAL,IND,Whistle,164,1,165,0.094477368,265258
2014,Andhra Pradesh,95,Guntur East,A.V.S. CHARI,MALE,47,GENERAL,IND,T.V. Remote,192,,192,0.118869256,229909
2014,Andhra Pradesh,95,Guntur East,NARENDRA YEPURI,MALE,29,GENERAL,IND,Spanner,138,,138,0.085437278,229909
2014,Andhra Pradesh,95,Guntur East,GRANDHI PARDHASARADHI,MALE,50,GENERAL,IND,Kettle,80,,80,0.049528857,229909
2014,Andhra Pradesh,95,Guntur East,SHAIK YASEEN,MALE,36,GENERAL,IND,Football,79,,79,0.048909746,229909
2014,Andhra Pradesh,95,Guntur East,SHAIK MOHAMMAD ARIF HUSSAIN KHADARI,MALE,44,GENERAL,IND,Ganna Kisan,79,,79,0.048909746,229909
2014,Andhra Pradesh,95,Guntur East,RUBENU SAGGELA,MALE,41,GENERAL,IND,SHIP,64,,64,0.039623085,229909
2014,Andhra Pradesh,95,Guntur East,HAROON RASHEED SHAIK,MALE,60,GENERAL,IND,Shutter,56,,56,0.0346702,229909
2014,Andhra Pradesh,95,Guntur East,SHAIK KHAJAVALI,MALE,33,GENERAL,IND,Rubber Stamp,52,,52,0.032193757,229909
2014,Andhra Pradesh,95,Guntur East,SYED NAZEER,MALE,42,GENERAL,IND,CCTV Camera,38,,38,0.023526207,229909
2014,Andhra Pradesh,95,Guntur East,MURUGUDU SURYA NARAYANA,MALE,45,GENERAL,IND,Tube light,37,,37,0.022907096,229909
2014,Andhra Pradesh,95,Guntur East,CHENNUPALLI RAM BHARATH,MALE,39,SC,IND,Helicopter,314,,314,0.194400763,229909
2014,Andhra Pradesh,95,Guntur East,POTHURI HIMABINDU,FEMALE,30,SC,IND,Stumps,106,,106,0.065625735,229909
2014,Andhra Pradesh,95,Guntur East,DURREY SHAHAWAR SHAIK,FEMALE,48,GENERAL,IND,Water Tank,83,,83,0.051386189,229909
2014,Andhra Pradesh,95,Guntur East,RAYAPUDI JEEVAN PERCIS,FEMALE,54,GENERAL,ILP(AP),BUCKET,64,,64,0.039623085,229909
2014,Andhra Pradesh,95,Guntur East,SHAIK KHADAR BI,FEMALE,42,GENERAL,NavaP,Stethoscope,35,,35,0.021668875,229909
2014,Andhra Pradesh,95,Guntur East,KAJA VENKATA RAGHAVENDRA SANJEEVA RAO,MALE,47,GENERAL,PPOI,FLUTE,199,,199,0.123203031,229909
2014,Andhra Pradesh,95,Guntur East,TULASI PRAVEEN KUMAR,MALE,29,GENERAL,NVSP,Gas Cylinder,92,,92,0.056958185,229909
2014,Andhra Pradesh,95,Guntur East,MOHAMMAD RIYAZ BASHA,MALE,40,GENERAL,IUML,Ladder,91,,91,0.056339075,229909
2014,Andhra Pradesh,95,Guntur East,PILLI CHENNAKESAVULU,MALE,48,SC,CPIM,Hand Cart,84,,84,0.0520053,229909
2014,Andhra Pradesh,95,Guntur East,SYED SAIDA,MALE,26,GENERAL,NRCP,Scissors,54,,54,0.033431978,229909
2014,Andhra Pradesh,95,Guntur East,VISHNUMOLAKALA VENKATESWARA RAO,MALE,57,GENERAL,RPI(A),Apple,40,,40,0.024764428,229909
2014,Andhra Pradesh,95,Guntur East,NOTA,,,,NOTA,NOTA,711,1,712,0.440806825,229909
2014,Andhra Pradesh,95,Guntur East,ZIA UR RAHMAN SHAIK,MALE,51,GENERAL,JnP,Glass Tumbler,21468,40,21508,13.31583314,229909
2014,Andhra Pradesh,95,Guntur East,NERELLA V.S. SURESH,MALE,51,GENERAL,BJP,Lotus,2808,6,2814,1.742177536,229909
2014,Andhra Pradesh,95,Guntur East,MOHAMMED NASEER,MALE,39,GENERAL,TDP,Bicycle,54889,67,54956,34.02384814,229909
2014,Andhra Pradesh,95,Guntur East,MOHAMMED MUSTAFA SHAIK,MALE,57,GENERAL,YSRCP,Ceiling Fan,76880,167,77047,47.70062283,229909
2014,Andhra Pradesh,95,Guntur East,JAGAN MOHAN REDDY MADDIREDDY,MALE,51,GENERAL,INC,Hand,2465,1,2466,1.526727009,229909
2014,Andhra Pradesh,95,Guntur East,KROSURI RAMU,MALE,42,GENERAL,IND,Winnower,41,1,42,0.02600265,229909
2019,Andhra Pradesh,95,Guntur East,A.V.S. CHARI,MALE,47,GENERAL,IND,T.V. Remote,192,,192,0.118869256,229909
2019,Andhra Pradesh,95,Guntur East,NARENDRA YEPURI,MALE,29,GENERAL,IND,Spanner,138,,138,0.085437278,229909
2019,Andhra Pradesh,95,Guntur East,GRANDHI PARDHASARADHI,MALE,50,GENERAL,IND,Kettle,80,,80,0.049528857,229909
2019,Andhra Pradesh,95,Guntur East,SHAIK YASEEN,MALE,36,GENERAL,IND,Football,79,,79,0.048909746,229909
2019,Andhra Pradesh,95,Guntur East,SHAIK MOHAMMAD ARIF HUSSAIN KHADARI,MALE,44,GENERAL,IND,Ganna Kisan,79,,79,0.048909746,229909
2019,Andhra Pradesh,95,Guntur East,RUBENU SAGGELA,MALE,41,GENERAL,IND,SHIP,64,,64,0.039623085,229909
2019,Andhra Pradesh,95,Guntur East,HAROON RASHEED SHAIK,MALE,60,GENERAL,IND,Shutter,56,,56,0.0346702,229909
2019,Andhra Pradesh,95,Guntur East,SHAIK KHAJAVALI,MALE,33,GENERAL,IND,Rubber Stamp,52,,52,0.032193757,229909
2019,Andhra Pradesh,95,Guntur East,SYED NAZEER,MALE,42,GENERAL,IND,CCTV Camera,38,,38,0.023526207,229909
2019,Andhra Pradesh,95,Guntur East,MURUGUDU SURYA NARAYANA,MALE,45,GENERAL,IND,Tube light,37,,37,0.022907096,229909
2019,Andhra Pradesh,95,Guntur East,CHENNUPALLI RAM BHARATH,MALE,39,SC,IND,Helicopter,314,,314,0.194400763,229909
2019,Andhra Pradesh,95,Guntur East,POTHURI HIMABINDU,FEMALE,30,SC,IND,Stumps,106,,106,0.065625735,229909
2019,Andhra Pradesh,95,Guntur East,DURREY SHAHAWAR SHAIK,FEMALE,48,GENERAL,IND,Water Tank,83,,83,0.051386189,229909
2019,Andhra Pradesh,95,Guntur East,RAYAPUDI JEEVAN PERCIS,FEMALE,54,GENERAL,ILP(AP),BUCKET,64,,64,0.039623085,229909
2019,Andhra Pradesh,95,Guntur East,SHAIK KHADAR BI,FEMALE,42,GENERAL,NavaP,Stethoscope,35,,35,0.021668875,229909
2019,Andhra Pradesh,95,Guntur East,KAJA VENKATA RAGHAVENDRA SANJEEVA RAO,MALE,47,GENERAL,PPOI,FLUTE,199,,199,0.123203031,229909
2019,Andhra Pradesh,95,Guntur East,TULASI PRAVEEN KUMAR,MALE,29,GENERAL,NVSP,Gas Cylinder,92,,92,0.056958185,229909
2019,Andhra Pradesh,95,Guntur East,MOHAMMAD RIYAZ BASHA,MALE,40,GENERAL,IUML,Ladder,91,,91,0.056339075,229909
2019,Andhra Pradesh,95,Guntur East,PILLI CHENNAKESAVULU,MALE,48,SC,CPIM,Hand Cart,84,,84,0.0520053,229909
2019,Andhra Pradesh,95,Guntur East,SYED SAIDA,MALE,26,GENERAL,NRCP,Scissors,54,,54,0.033431978,229909
2019,Andhra Pradesh,95,Guntur East,VISHNUMOLAKALA VENKATESWARA RAO,MALE,57,GENERAL,RPI(A),Apple,40,,40,0.024764428,229909
2019,Andhra Pradesh,95,Guntur East,NOTA,,,,NOTA,NOTA,711,1,712,0.440806825,229909
2019,Andhra Pradesh,95,Guntur East,ZIA UR RAHMAN SHAIK,MALE,51,GENERAL,JnP,Glass Tumbler,21468,40,21508,13.31583314,229909
2019,Andhra Pradesh,95,Guntur East,NERELLA V.S. SURESH,MALE,51,GENERAL,BJP,Lotus,2808,6,2814,1.742177536,229909
2019,Andhra Pradesh,95,Guntur East,MOHAMMED NASEER,MALE,39,GENERAL,TDP,Bicycle,54889,67,54956,34.02384814,229909
2019,Andhra Pradesh,95,Guntur East,MOHAMMED MUSTAFA SHAIK,MALE,57,GENERAL,YSRCP,Ceiling Fan,76880,167,77047,47.70062283,229909
2019,Andhra Pradesh,95,Guntur East,JAGAN MOHAN REDDY MADDIREDDY,MALE,51,GENERAL,INC,Hand,2465,1,2466,1.526727009,229909
2019,Andhra Pradesh,95,Guntur East,KROSURI RAMU,MALE,42,GENERAL,IND,Winnower,41,1,42,0.02600265,229909
2014,Andhra Pradesh,96,Chilakaluripet,NAGARAJU VARJABOYINA (Nagaraju Mudiraju Varjaboyina),MALE,40,GENERAL,IND,Tractor Chalata Kissan,244,,244,0.129707891,223976
2014,Andhra Pradesh,96,Chilakaluripet,SIVA RAMA KRISHNA THOTA,MALE,46,GENERAL,IND,Pot,111,,111,0.059006459,223976
2014,Andhra Pradesh,96,Chilakaluripet,BAHUJANKU RAJESH,MALE,36,GENERAL,IND,Bicycle Pump,109,,109,0.057943279,223976
2014,Andhra Pradesh,96,Chilakaluripet,YEDUKONDALU JANGA,MALE,36,GENERAL,IND,DIAMOND,107,,107,0.0568801,223976
2014,Andhra Pradesh,96,Chilakaluripet,KATTA KIRAN KUMAR,MALE,42,GENERAL,IND,Cup & Saucer,67,,67,0.035616511,223976
2014,Andhra Pradesh,96,Chilakaluripet,THANUBODDI SUNDARA RAMIREDDY,MALE,68,GENERAL,IND,Bat,57,,57,0.030300614,223976
2014,Andhra Pradesh,96,Chilakaluripet,KOCHERLA SRINIVASA RAO,MALE,47,GENERAL,IND,Balloon,24,,24,0.012758153,223976
2014,Andhra Pradesh,96,Chilakaluripet,VALERU ASHOK KUMAR,MALE,33,SC,IND,Lady Finger,277,,277,0.147250352,223976
2014,Andhra Pradesh,96,Chilakaluripet,Rathnakumari Thanneeru,FEMALE,40,GENERAL,PPOI,FLUTE,62,,62,0.032958563,223976
2014,Andhra Pradesh,96,Chilakaluripet,ABDUL MUNAPH SHEK,MALE,37,GENERAL,AHNP,CHAPATI ROLLER,308,,308,0.163729633,223976
2014,Andhra Pradesh,96,Chilakaluripet,MEKAPOTHULA SANKAR KUMAR,MALE,43,GENERAL,RPI(A),Television,87,,87,0.046248306,223976
2014,Andhra Pradesh,96,Chilakaluripet,RAJINI VIDADALA,FEMALE,29,GENERAL,YSRCP,Ceiling Fan,93458,972,94430,50.19801717,223976
2014,Andhra Pradesh,96,Chilakaluripet,NOTA,,,,NOTA,NOTA,892,5,897,0.476835978,223976
2014,Andhra Pradesh,96,Chilakaluripet,MADDULA RADHA KRISHNA,MALE,53,GENERAL,INC,Hand,1464,9,1473,0.783031656,223976
2014,Andhra Pradesh,96,Chilakaluripet,NAGESWARA RAO GADE,MALE,38,GENERAL,JnP,Glass Tumbler,2934,24,2958,1.572442389,223976
2014,Andhra Pradesh,96,Chilakaluripet,ANNAM SREENIVASARAO,MALE,58,GENERAL,BJP,Lotus,394,12,406,0.215825426,223976
2014,Andhra Pradesh,96,Chilakaluripet,PRATHIPATI PULLARAO,MALE,60,GENERAL,TDP,Bicycle,85523,606,86129,45.78529091,223976
2014,Andhra Pradesh,96,Chilakaluripet,SUBRAMANYAM RAVU,MALE,45,GENERAL,NavaP,Stethoscope,33,1,34,0.01807405,223976
2014,Andhra Pradesh,96,Chilakaluripet,GUNJI VENKATESWARLU,MALE,46,GENERAL,IND,Helicopter,178,1,179,0.09515456,223976
2014,Andhra Pradesh,96,Chilakaluripet,VEERAIAH MANDA,MALE,70,SC,IND,Slate,155,1,156,0.082927996,223976
2019,Andhra Pradesh,96,Chilakaluripet,NAGARAJU VARJABOYINA (Nagaraju Mudiraju Varjaboyina),MALE,40,GENERAL,IND,Tractor Chalata Kissan,244,,244,0.129707891,223976
2019,Andhra Pradesh,96,Chilakaluripet,SIVA RAMA KRISHNA THOTA,MALE,46,GENERAL,IND,Pot,111,,111,0.059006459,223976
2019,Andhra Pradesh,96,Chilakaluripet,BAHUJANKU RAJESH,MALE,36,GENERAL,IND,Bicycle Pump,109,,109,0.057943279,223976
2019,Andhra Pradesh,96,Chilakaluripet,YEDUKONDALU JANGA,MALE,36,GENERAL,IND,DIAMOND,107,,107,0.0568801,223976
2019,Andhra Pradesh,96,Chilakaluripet,KATTA KIRAN KUMAR,MALE,42,GENERAL,IND,Cup & Saucer,67,,67,0.035616511,223976
2019,Andhra Pradesh,96,Chilakaluripet,THANUBODDI SUNDARA RAMIREDDY,MALE,68,GENERAL,IND,Bat,57,,57,0.030300614,223976
2019,Andhra Pradesh,96,Chilakaluripet,KOCHERLA SRINIVASA RAO,MALE,47,GENERAL,IND,Balloon,24,,24,0.012758153,223976
2019,Andhra Pradesh,96,Chilakaluripet,VALERU ASHOK KUMAR,MALE,33,SC,IND,Lady Finger,277,,277,0.147250352,223976
2019,Andhra Pradesh,96,Chilakaluripet,Rathnakumari Thanneeru,FEMALE,40,GENERAL,PPOI,FLUTE,62,,62,0.032958563,223976
2019,Andhra Pradesh,96,Chilakaluripet,ABDUL MUNAPH SHEK,MALE,37,GENERAL,AHNP,CHAPATI ROLLER,308,,308,0.163729633,223976
2019,Andhra Pradesh,96,Chilakaluripet,MEKAPOTHULA SANKAR KUMAR,MALE,43,GENERAL,RPI(A),Television,87,,87,0.046248306,223976
2019,Andhra Pradesh,96,Chilakaluripet,RAJINI VIDADALA,FEMALE,29,GENERAL,YSRCP,Ceiling Fan,93458,972,94430,50.19801717,223976
2019,Andhra Pradesh,96,Chilakaluripet,NOTA,,,,NOTA,NOTA,892,5,897,0.476835978,223976
2019,Andhra Pradesh,96,Chilakaluripet,MADDULA RADHA KRISHNA,MALE,53,GENERAL,INC,Hand,1464,9,1473,0.783031656,223976
2019,Andhra Pradesh,96,Chilakaluripet,NAGESWARA RAO GADE,MALE,38,GENERAL,JnP,Glass Tumbler,2934,24,2958,1.572442389,223976
2019,Andhra Pradesh,96,Chilakaluripet,ANNAM SREENIVASARAO,MALE,58,GENERAL,BJP,Lotus,394,12,406,0.215825426,223976
2019,Andhra Pradesh,96,Chilakaluripet,PRATHIPATI PULLARAO,MALE,60,GENERAL,TDP,Bicycle,85523,606,86129,45.78529091,223976
2019,Andhra Pradesh,96,Chilakaluripet,SUBRAMANYAM RAVU,MALE,45,GENERAL,NavaP,Stethoscope,33,1,34,0.01807405,223976
2019,Andhra Pradesh,96,Chilakaluripet,GUNJI VENKATESWARLU,MALE,46,GENERAL,IND,Helicopter,178,1,179,0.09515456,223976
2019,Andhra Pradesh,96,Chilakaluripet,VEERAIAH MANDA,MALE,70,SC,IND,Slate,155,1,156,0.082927996,223976
2014,Andhra Pradesh,97,Narasaraopet,B.V.H.L.S.N. MURTHY.,MALE,58,GENERAL,IND,Slate,143,,143,0.078087032,221728
2014,Andhra Pradesh,97,Narasaraopet,SRINIVASARAO CHINDUKURI,MALE,47,GENERAL,IND,Air Conditioner,136,,136,0.074264589,221728
2014,Andhra Pradesh,97,Narasaraopet,MOHAMMAD MANJUR SHAIK,MALE,54,GENERAL,IND,Television,127,,127,0.069350021,221728
2014,Andhra Pradesh,97,Narasaraopet,CHALLA SUBBARAO,MALE,36,GENERAL,IND,Envelope,65,,65,0.035494105,221728
2014,Andhra Pradesh,97,Narasaraopet,PULIMI VENKATA RAMI REDDY.,MALE,59,GENERAL,IND,DIAMOND,57,,57,0.0311256,221728
2014,Andhra Pradesh,97,Narasaraopet,BUDALA BABURAO,MALE,44,SC,IND,Balloon,80,,80,0.043685053,221728
2014,Andhra Pradesh,97,Narasaraopet,MATTA PRASAD,MALE,35,GENERAL,IPBP,Trumpet,123,,123,0.067165768,221728
2014,Andhra Pradesh,97,Narasaraopet,GODA RAMESH KUMAR,MALE,34,SC,NavaP,Stethoscope,112,,112,0.061159074,221728
2014,Andhra Pradesh,97,Narasaraopet,NOTA,,,,NOTA,NOTA,1014,5,1019,0.556438358,221728
2014,Andhra Pradesh,97,Narasaraopet,KAPULAPALLI. SATYANARAYANA REDDY,MALE,59,GENERAL,PPOI,FLUTE,116,2,118,0.064435453,221728
2014,Andhra Pradesh,97,Narasaraopet,GARNEPUDI ALEXANDER SUDHAKAR,MALE,50,GENERAL,INC,Hand,1414,14,1428,0.779778189,221728
2014,Andhra Pradesh,97,Narasaraopet,JILANI SYED.,MALE,57,GENERAL,JnP,Glass Tumbler,8673,73,8746,4.775868377,221728
2014,Andhra Pradesh,97,Narasaraopet,CHIRUMAMILLA RAMU,MALE,56,GENERAL,BJP,Lotus,1183,15,1198,0.654183663,221728
2014,Andhra Pradesh,97,Narasaraopet,ARAVINDA BABU CHADALAVADA,MALE,59,GENERAL,TDP,Bicycle,68183,534,68717,37.52382201,221728
2014,Andhra Pradesh,97,Narasaraopet,GOPIREDDY SRINIVASAREDDY,MALE,50,GENERAL,YSRCP,Ceiling Fan,99895,1099,100994,55.14910255,221728
2014,Andhra Pradesh,97,Narasaraopet,SK. MOULALI,MALE,27,GENERAL,IUML,Ladder,65,1,66,0.036040168,221728
2019,Andhra Pradesh,97,Narasaraopet,B.V.H.L.S.N. MURTHY.,MALE,58,GENERAL,IND,Slate,143,,143,0.078087032,221728
2019,Andhra Pradesh,97,Narasaraopet,SRINIVASARAO CHINDUKURI,MALE,47,GENERAL,IND,Air Conditioner,136,,136,0.074264589,221728
2019,Andhra Pradesh,97,Narasaraopet,MOHAMMAD MANJUR SHAIK,MALE,54,GENERAL,IND,Television,127,,127,0.069350021,221728
2019,Andhra Pradesh,97,Narasaraopet,CHALLA SUBBARAO,MALE,36,GENERAL,IND,Envelope,65,,65,0.035494105,221728
2019,Andhra Pradesh,97,Narasaraopet,PULIMI VENKATA RAMI REDDY.,MALE,59,GENERAL,IND,DIAMOND,57,,57,0.0311256,221728
2019,Andhra Pradesh,97,Narasaraopet,BUDALA BABURAO,MALE,44,SC,IND,Balloon,80,,80,0.043685053,221728
2019,Andhra Pradesh,97,Narasaraopet,MATTA PRASAD,MALE,35,GENERAL,IPBP,Trumpet,123,,123,0.067165768,221728
2019,Andhra Pradesh,97,Narasaraopet,GODA RAMESH KUMAR,MALE,34,SC,NavaP,Stethoscope,112,,112,0.061159074,221728
2019,Andhra Pradesh,97,Narasaraopet,NOTA,,,,NOTA,NOTA,1014,5,1019,0.556438358,221728
2019,Andhra Pradesh,97,Narasaraopet,KAPULAPALLI. SATYANARAYANA REDDY,MALE,59,GENERAL,PPOI,FLUTE,116,2,118,0.064435453,221728
2019,Andhra Pradesh,97,Narasaraopet,GARNEPUDI ALEXANDER SUDHAKAR,MALE,50,GENERAL,INC,Hand,1414,14,1428,0.779778189,221728
2019,Andhra Pradesh,97,Narasaraopet,JILANI SYED.,MALE,57,GENERAL,JnP,Glass Tumbler,8673,73,8746,4.775868377,221728
2019,Andhra Pradesh,97,Narasaraopet,CHIRUMAMILLA RAMU,MALE,56,GENERAL,BJP,Lotus,1183,15,1198,0.654183663,221728
2019,Andhra Pradesh,97,Narasaraopet,ARAVINDA BABU CHADALAVADA,MALE,59,GENERAL,TDP,Bicycle,68183,534,68717,37.52382201,221728
2019,Andhra Pradesh,97,Narasaraopet,GOPIREDDY SRINIVASAREDDY,MALE,50,GENERAL,YSRCP,Ceiling Fan,99895,1099,100994,55.14910255,221728
2019,Andhra Pradesh,97,Narasaraopet,SK. MOULALI,MALE,27,GENERAL,IUML,Ladder,65,1,66,0.036040168,221728
2014,Andhra Pradesh,98,Sattenapalli,METTU VENKATESWARA REDDY,MALE,43,GENERAL,IND,Cup & Saucer,213,,213,0.104549627,231039
2014,Andhra Pradesh,98,Sattenapalli,RAM BABU GADDAM,MALE,35,GENERAL,IND,Dish Antenna,170,,170,0.083443364,231039
2014,Andhra Pradesh,98,Sattenapalli,SAHAIK DARIYAVALI,MALE,33,GENERAL,IND,Bat,150,,150,0.073626498,231039
2014,Andhra Pradesh,98,Sattenapalli,KUNDURU SAMBI REDDY,MALE,60,GENERAL,IND,Scissors,61,,61,0.029941442,231039
2014,Andhra Pradesh,98,Sattenapalli,PILLUTLA KRISHNA MURTHY,MALE,60,GENERAL,IND,COCONUT FARM,60,,60,0.029450599,231039
2014,Andhra Pradesh,98,Sattenapalli,GARIKAPATI RAVI KUMAR (MRPS RAVIKUMAR),MALE,35,GENERAL,IND,Mike,58,,58,0.028468912,231039
2014,Andhra Pradesh,98,Sattenapalli,MADALA SAGAR,MALE,50,GENERAL,IND,Ring,48,,48,0.023560479,231039
2014,Andhra Pradesh,98,Sattenapalli,CHUKKA. CHANDRAPAUL,MALE,44,GENERAL,INC,Hand,1830,,1830,0.898243272,231039
2014,Andhra Pradesh,98,Sattenapalli,MADHAVARAO PUTTI,MALE,33,GENERAL,AIFB,Lion,180,,180,0.088351797,231039
2014,Andhra Pradesh,98,Sattenapalli,RANGISETTI NAGESWARA RAO,MALE,56,GENERAL,PPOI,FLUTE,120,,120,0.058901198,231039
2014,Andhra Pradesh,98,Sattenapalli,SHAIK SIRAJ AHAMED,MALE,49,GENERAL,IUML,Ladder,52,,52,0.025523853,231039
2014,Andhra Pradesh,98,Sattenapalli,NOTA,,,,NOTA,NOTA,1235,9,1244,0.610609087,231039
2014,Andhra Pradesh,98,Sattenapalli,YARRAM VENKATESWARA REDDY,MALE,62,GENERAL,JnP,Glass Tumbler,9206,73,9279,4.554535147,231039
2014,Andhra Pradesh,98,Sattenapalli,KRISHNAM RAJU. MADDULA(RAJA YADAV),MALE,38,GENERAL,BJP,Lotus,1001,15,1016,0.498696811,231039
2014,Andhra Pradesh,98,Sattenapalli,KODELA SIVA PRASADA RAO,MALE,72,GENERAL,TDP,Bicycle,83726,461,84187,41.3226264,231039
2014,Andhra Pradesh,98,Sattenapalli,AMBATI RAMBABU,MALE,61,GENERAL,YSRCP,Ceiling Fan,104130,933,105063,51.56947151,231039
2019,Andhra Pradesh,98,Sattenapalli,METTU VENKATESWARA REDDY,MALE,43,GENERAL,IND,Cup & Saucer,213,,213,0.104549627,231039
2019,Andhra Pradesh,98,Sattenapalli,RAM BABU GADDAM,MALE,35,GENERAL,IND,Dish Antenna,170,,170,0.083443364,231039
2019,Andhra Pradesh,98,Sattenapalli,SAHAIK DARIYAVALI,MALE,33,GENERAL,IND,Bat,150,,150,0.073626498,231039
2019,Andhra Pradesh,98,Sattenapalli,KUNDURU SAMBI REDDY,MALE,60,GENERAL,IND,Scissors,61,,61,0.029941442,231039
2019,Andhra Pradesh,98,Sattenapalli,PILLUTLA KRISHNA MURTHY,MALE,60,GENERAL,IND,COCONUT FARM,60,,60,0.029450599,231039
2019,Andhra Pradesh,98,Sattenapalli,GARIKAPATI RAVI KUMAR (MRPS RAVIKUMAR),MALE,35,GENERAL,IND,Mike,58,,58,0.028468912,231039
2019,Andhra Pradesh,98,Sattenapalli,MADALA SAGAR,MALE,50,GENERAL,IND,Ring,48,,48,0.023560479,231039
2019,Andhra Pradesh,98,Sattenapalli,CHUKKA. CHANDRAPAUL,MALE,44,GENERAL,INC,Hand,1830,,1830,0.898243272,231039
2019,Andhra Pradesh,98,Sattenapalli,MADHAVARAO PUTTI,MALE,33,GENERAL,AIFB,Lion,180,,180,0.088351797,231039
2019,Andhra Pradesh,98,Sattenapalli,RANGISETTI NAGESWARA RAO,MALE,56,GENERAL,PPOI,FLUTE,120,,120,0.058901198,231039
2019,Andhra Pradesh,98,Sattenapalli,SHAIK SIRAJ AHAMED,MALE,49,GENERAL,IUML,Ladder,52,,52,0.025523853,231039
2019,Andhra Pradesh,98,Sattenapalli,NOTA,,,,NOTA,NOTA,1235,9,1244,0.610609087,231039
2019,Andhra Pradesh,98,Sattenapalli,YARRAM VENKATESWARA REDDY,MALE,62,GENERAL,JnP,Glass Tumbler,9206,73,9279,4.554535147,231039
2019,Andhra Pradesh,98,Sattenapalli,KRISHNAM RAJU. MADDULA(RAJA YADAV),MALE,38,GENERAL,BJP,Lotus,1001,15,1016,0.498696811,231039
2019,Andhra Pradesh,98,Sattenapalli,KODELA SIVA PRASADA RAO,MALE,72,GENERAL,TDP,Bicycle,83726,461,84187,41.3226264,231039
2019,Andhra Pradesh,98,Sattenapalli,AMBATI RAMBABU,MALE,61,GENERAL,YSRCP,Ceiling Fan,104130,933,105063,51.56947151,231039
2014,Andhra Pradesh,99,Vinukonda,Pasam Naga Malleswararao,MALE,47,GENERAL,IND,Water Tank,241,,241,0.10774465,251847
2014,Andhra Pradesh,99,Vinukonda,Manda VenkatRao,MALE,43,SC,IND,Helicopter,503,,503,0.224877837,251847
2014,Andhra Pradesh,99,Vinukonda,Ustala China Kasaiah,MALE,37,SC,IND,Football,110,,110,0.049178056,251847
2014,Andhra Pradesh,99,Vinukonda,Janapati Parameswararao,MALE,33,GENERAL,SP,T.V. Remote,110,,110,0.049178056,251847
2014,Andhra Pradesh,99,Vinukonda,Medikonda Lakshmi KanthaRao,MALE,42,SC,NRCP,Scissors,76,,76,0.033977566,251847
2014,Andhra Pradesh,99,Vinukonda,Venkata Ravi Kumar Batchu (R K Naidu),MALE,41,GENERAL,NavaP,Stethoscope,54,,54,0.024141955,251847
2014,Andhra Pradesh,99,Vinukonda,Gaddam Ramana,FEMALE,45,GENERAL,PPOI,FLUTE,198,3,201,0.08986172,251847
2014,Andhra Pradesh,99,Vinukonda,NOTA,,,,NOTA,NOTA,1939,3,1942,0.868216222,251847
2014,Andhra Pradesh,99,Vinukonda,Chenna SrinivasaRao,MALE,42,GENERAL,JnP,Glass Tumbler,4598,39,4637,2.073078591,251847
2014,Andhra Pradesh,99,Vinukonda,Nalabothu Venkata Rao,MALE,62,GENERAL,BJP,Lotus,921,10,931,0.416225182,251847
2014,Andhra Pradesh,99,Vinukonda,G V Aanzaneyulu,MALE,57,GENERAL,TDP,Bicycle,91607,468,92075,41.16426812,251847
2014,Andhra Pradesh,99,Vinukonda,Bolla Brahma Naidu,MALE,63,GENERAL,YSRCP,Ceiling Fan,119811,892,120703,53.96308069,251847
2014,Andhra Pradesh,99,Vinukonda,Vijay Kumar Atluri,MALE,35,SC,INC,Hand,1924,1,1925,0.860615978,251847
2014,Andhra Pradesh,99,Vinukonda,Gangineni Brahmanaidu,MALE,43,GENERAL,IND,Door Handle,168,1,169,0.075555377,251847
2019,Andhra Pradesh,99,Vinukonda,Pasam Naga Malleswararao,MALE,47,GENERAL,IND,Water Tank,241,,241,0.10774465,251847
2019,Andhra Pradesh,99,Vinukonda,Manda VenkatRao,MALE,43,SC,IND,Helicopter,503,,503,0.224877837,251847
2019,Andhra Pradesh,99,Vinukonda,Ustala China Kasaiah,MALE,37,SC,IND,Football,110,,110,0.049178056,251847
2019,Andhra Pradesh,99,Vinukonda,Janapati Parameswararao,MALE,33,GENERAL,SP,T.V. Remote,110,,110,0.049178056,251847
2019,Andhra Pradesh,99,Vinukonda,Medikonda Lakshmi KanthaRao,MALE,42,SC,NRCP,Scissors,76,,76,0.033977566,251847
2019,Andhra Pradesh,99,Vinukonda,Venkata Ravi Kumar Batchu (R K Naidu),MALE,41,GENERAL,NavaP,Stethoscope,54,,54,0.024141955,251847
2019,Andhra Pradesh,99,Vinukonda,Gaddam Ramana,FEMALE,45,GENERAL,PPOI,FLUTE,198,3,201,0.08986172,251847
