year,state,ac_number,ac_name,candidate_name,sex,age,category,party,symbol,general,postal,total,percentage_votes_polled,total_electors
2019,Andhra Pradesh,95,GUNTUR EAST,SYED NAZEER,MALE,42.0,GENERAL,IND,CCTV Camera,38,,38,0.023526207,229909
2019,Andhra Pradesh,95,GUNTUR EAST,MURUGUDU SURYA NARAYANA,MALE,45.0,GENERAL,IND,Tube light,37,,37,0.022907096,229909
2019,Andhra Pradesh,95,GUNTUR EAST,CHENNUPALLI RAM BHARATH,MALE,39.0,SC,IND,Helicopter,314,,314,0.194400763,229909
2019,Andhra Pradesh,95,GUNTUR EAST,POTHURI HIMABINDU,FEMALE,30.0,SC,IND,Stumps,106,,106,0.065625735,229909
2019,Andhra Pradesh,95,GUNTUR EAST,DURREY SHAHAWAR SHAIK,FEMALE,48.0,GENERAL,IND,Water Tank,83,,83,0.051386189,229909
2019,Andhra Pradesh,95,GUNTUR EAST,RAYAPUDI JEEVAN PERCIS,FEMALE,54.0,GENERAL,ILP(AP),BUCKET,64,,64,0.039623085,229909
2019,Andhra Pradesh,95,GUNTUR EAST,SHAIK KHADAR BI,FEMALE,42.0,GENERAL,NavaP,Stethoscope,35,,35,0.021668875,229909
2019,Andhra Pradesh,95,GUNTUR EAST,KAJA VENKATA RAGHAVENDRA SANJEEVA RAO,MALE,47.0,GENERAL,PPOI,FLUTE,199,,199,0.123203031,229909
2019,Andhra Pradesh,95,GUNTUR EAST,TULASI PRAVEEN KUMAR,MALE,29.0,GENERAL,NVSP,Gas Cylinder,92,,92,0.056958185,229909
2019,Andhra Pradesh,95,GUNTUR EAST,MOHAMMAD RIYAZ BASHA,MALE,40.0,GENERAL,IUML,Ladder,91,,91,0.056339075,229909
2019,Andhra Pradesh,95,GUNTUR EAST,PILLI CHENNAKESAVULU,MALE,48.0,SC,CPIM,Hand Cart,84,,84,0.0520053,229909
2019,Andhra Pradesh,95,GUNTUR EAST,SYED SAIDA,MALE,26.0,GENERAL,NRCP,Scissors,54,,54,0.033431978,229909
2019,Andhra Pradesh,95,GUNTUR EAST,VISHNUMOLAKALA VENKATESWARA RAO,MALE,57.0,GENERAL,RPI(A),Apple,40,,40,0.024764428,229909
2019,Andhra Pradesh,95,GUNTUR EAST,NOTA,,,,NOTA,NOTA,711,1.0,712,0.440806825,229909
2019,Andhra Pradesh,95,GUNTUR EAST,ZIA UR RAHMAN SHAIK,MALE,51.0,GENERAL,JnP,Glass Tumbler,21468,40.0,21508,13.31583314,229909
2019,Andhra Pradesh,95,GUNTUR EAST,NERELLA V.S. SURESH,MALE,51.0,GENERAL,BJP,Lotus,2808,6.0,2814,1.742177536,229909
2019,Andhra Pradesh,95,GUNTUR EAST,MOHAMMED NASEER,MALE,39.0,GENERAL,TDP,Bicycle,54889,67.0,54956,34.02384814,229909
2019,Andhra Pradesh,95,GUNTUR EAST,MOHAMMED MUSTAFA SHAIK,MALE,57.0,GENERAL,YSRCP,Ceiling Fan,76880,167.0,77047,47.70062283,229909
2019,Andhra Pradesh,95,GUNTUR EAST,JAGAN MOHAN REDDY MADDIREDDY,MALE,51.0,GENERAL,INC,Hand,2465,1.0,2466,1.526727009,229909
2019,Andhra Pradesh,95,GUNTUR EAST,KROSURI RAMU,MALE,42.0,GENERAL,IND,Winnower,41,1.0,42,0.02600265,229909
2014,Andhra Pradesh,96,CHILAKALURIPET,NAGARAJU VARJABOYINA (Nagaraju Mudiraju Varjaboyina),MALE,40.0,GENERAL,IND,Tractor Chalata Kissan,244,,244,0.129707891,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,SIVA RAMA KRISHNA THOTA,MALE,46.0,GENERAL,IND,Pot,111,,111,0.059006459,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,BAHUJANKU RAJESH,MALE,36.0,GENERAL,IND,Bicycle Pump,109,,109,0.057943279,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,YEDUKONDALU JANGA,MALE,36.0,GENERAL,IND,DIAMOND,107,,107,0.0568801,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,KATTA KIRAN KUMAR,MALE,42.0,GENERAL,IND,Cup & Saucer,67,,67,0.035616511,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,THANUBODDI SUNDARA RAMIREDDY,MALE,68.0,GENERAL,IND,Bat,57,,57,0.030300614,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,KOCHERLA SRINIVASA RAO,MALE,47.0,GENERAL,IND,Balloon,24,,24,0.012758153,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,VALERU ASHOK KUMAR,MALE,33.0,SC,IND,Lady Finger,277,,277,0.147250352,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,Rathnakumari Thanneeru,FEMALE,40.0,GENERAL,PPOI,FLUTE,62,,62,0.032958563,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,ABDUL MUNAPH SHEK,MALE,37.0,GENERAL,AHNP,CHAPATI ROLLER,308,,308,0.163729633,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,MEKAPOTHULA SANKAR KUMAR,MALE,43.0,GENERAL,RPI(A),Television,87,,87,0.046248306,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,RAJINI VIDADALA,FEMALE,29.0,GENERAL,YSRCP,Ceiling Fan,93458,972.0,94430,50.19801717,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,NOTA,,,,NOTA,NOTA,892,5.0,897,0.476835978,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,MADDULA RADHA KRISHNA,MALE,53.0,GENERAL,INC,Hand,1464,9.0,1473,0.783031656,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,NAGESWARA RAO GADE,MALE,38.0,GENERAL,JnP,Glass Tumbler,2934,24.0,2958,1.572442389,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,ANNAM SREENIVASARAO,MALE,58.0,GENERAL,BJP,Lotus,394,12.0,406,0.215825426,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,PRATHIPATI PULLARAO,MALE,60.0,GENERAL,TDP,Bicycle,85523,606.0,86129,45.78529091,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,SUBRAMANYAM RAVU,MALE,45.0,GENERAL,NavaP,Stethoscope,33,1.0,34,0.01807405,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,GUNJI VENKATESWARLU,MALE,46.0,GENERAL,IND,Helicopter,178,1.0,179,0.09515456,223976
2014,Andhra Pradesh,96,CHILAKALURIPET,VEERAIAH MANDA,MALE,70.0,SC,IND,Slate,155,1.0,156,0.082927996,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,NAGARAJU VARJABOYINA (Nagaraju Mudiraju Varjaboyina),MALE,40.0,GENERAL,IND,Tractor Chalata Kissan,244,,244,0.129707891,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,SIVA RAMA KRISHNA THOTA,MALE,46.0,GENERAL,IND,Pot,111,,111,0.059006459,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,BAHUJANKU RAJESH,MALE,36.0,GENERAL,IND,Bicycle Pump,109,,109,0.057943279,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,YEDUKONDALU JANGA,MALE,36.0,GENERAL,IND,DIAMOND,107,,107,0.0568801,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,KATTA KIRAN KUMAR,MALE,42.0,GENERAL,IND,Cup & Saucer,67,,67,0.035616511,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,THANUBODDI SUNDARA RAMIREDDY,MALE,68.0,GENERAL,IND,Bat,57,,57,0.030300614,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,KOCHERLA SRINIVASA RAO,MALE,47.0,GENERAL,IND,Balloon,24,,24,0.012758153,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,VALERU ASHOK KUMAR,MALE,33.0,SC,IND,Lady Finger,277,,277,0.147250352,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,Rathnakumari Thanneeru,FEMALE,40.0,GENERAL,PPOI,FLUTE,62,,62,0.032958563,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,ABDUL MUNAPH SHEK,MALE,37.0,GENERAL,AHNP,CHAPATI ROLLER,308,,308,0.163729633,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,MEKAPOTHULA SANKAR KUMAR,MALE,43.0,GENERAL,RPI(A),Television,87,,87,0.046248306,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,RAJINI VIDADALA,FEMALE,29.0,GENERAL,YSRCP,Ceiling Fan,93458,972.0,94430,50.19801717,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,NOTA,,,,NOTA,NOTA,892,5.0,897,0.476835978,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,MADDULA RADHA KRISHNA,MALE,53.0,GENERAL,INC,Hand,1464,9.0,1473,0.783031656,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,NAGESWARA RAO GADE,MALE,38.0,GENERAL,JnP,Glass Tumbler,2934,24.0,2958,1.572442389,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,ANNAM SREENIVASARAO,MALE,58.0,GENERAL,BJP,Lotus,394,12.0,406,0.215825426,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,PRATHIPATI PULLARAO,MALE,60.0,GENERAL,TDP,Bicycle,85523,606.0,86129,45.78529091,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,SUBRAMANYAM RAVU,MALE,45.0,GENERAL,NavaP,Stethoscope,33,1.0,34,0.01807405,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,GUNJI VENKATESWARLU,MALE,46.0,GENERAL,IND,Helicopter,178,1.0,179,0.09515456,223976
2019,Andhra Pradesh,96,CHILAKALURIPET,VEERAIAH MANDA,MALE,70.0,SC,IND,Slate,155,1.0,156,0.082927996,223976
2014,Andhra Pradesh,97,NARASARAOPET,B.V.H.L.S.N. MURTHY.,MALE,58.0,GENERAL,IND,Slate,143,,143,0.078087032,221728
2014,Andhra Pradesh,97,NARASARAOPET,SRINIVASARAO CHINDUKURI,MALE,47.0,GENERAL,IND,Air Conditioner,136,,136,0.074264589,221728
2014,Andhra Pradesh,97,NARASARAOPET,MOHAMMAD MANJUR SHAIK,MALE,54.0,GENERAL,IND,Television,127,,127,0.069350021,221728
2014,Andhra Pradesh,97,NARASARAOPET,CHALLA SUBBARAO,MALE,36.0,GENERAL,IND,Envelope,65,,65,0.035494105,221728
2014,Andhra Pradesh,97,NARASARAOPET,PULIMI VENKATA RAMI REDDY.,MALE,59.0,GENERAL,IND,DIAMOND,57,,57,0.0311256,221728
2014,Andhra Pradesh,97,NARASARAOPET,BUDALA BABURAO,MALE,44.0,SC,IND,Balloon,80,,80,0.043685053,221728
2014,Andhra Pradesh,97,NARASARAOPET,MATTA PRASAD,MALE,35.0,GENERAL,IPBP,Trumpet,123,,123,0.067165768,221728
2014,Andhra Pradesh,97,NARASARAOPET,GODA RAMESH KUMAR,MALE,34.0,SC,NavaP,Stethoscope,112,,112,0.061159074,221728
2014,Andhra Pradesh,97,NARASARAOPET,NOTA,,,,NOTA,NOTA,1014,5.0,1019,0.556438358,221728
2014,Andhra Pradesh,97,NARASARAOPET,KAPULAPALLI. SATYANARAYANA REDDY,MALE,59.0,GENERAL,PPOI,FLUTE,116,2.0,118,0.064435453,221728
2014,Andhra Pradesh,97,NARASARAOPET,GARNEPUDI ALEXANDER SUDHAKAR,MALE,50.0,GENERAL,INC,Hand,1414,14.0,1428,0.779778189,221728
2014,Andhra Pradesh,97,NARASARAOPET,JILANI SYED.,MALE,57.0,GENERAL,JnP,Glass Tumbler,8673,73.0,8746,4.775868377,221728
2014,Andhra Pradesh,97,NARASARAOPET,CHIRUMAMILLA RAMU,MALE,56.0,GENERAL,BJP,Lotus,1183,15.0,1198,0.654183663,221728
2014,Andhra Pradesh,97,NARASARAOPET,ARAVINDA BABU CHADALAVADA,MALE,59.0,GENERAL,TDP,Bicycle,68183,534.0,68717,37.52382201,221728
2014,Andhra Pradesh,97,NARASARAOPET,GOPIREDDY SRINIVASAREDDY,MALE,50.0,GENERAL,YSRCP,Ceiling Fan,99895,1099.0,100994,55.14910255,221728
2014,Andhra Pradesh,97,NARASARAOPET,SK. MOULALI,MALE,27.0,GENERAL,IUML,Ladder,65,1.0,66,0.036040168,221728
2019,Andhra Pradesh,97,NARASARAOPET,B.V.H.L.S.N. MURTHY.,MALE,58.0,GENERAL,IND,Slate,143,,143,0.078087032,221728
2019,Andhra Pradesh,97,NARASARAOPET,SRINIVASARAO CHINDUKURI,MALE,47.0,GENERAL,IND,Air Conditioner,136,,136,0.074264589,221728
2019,Andhra Pradesh,97,NARASARAOPET,MOHAMMAD MANJUR SHAIK,MALE,54.0,GENERAL,IND,Television,127,,127,0.069350021,221728
2019,Andhra Pradesh,97,NARASARAOPET,CHALLA SUBBARAO,MALE,36.0,GENERAL,IND,Envelope,65,,65,0.035494105,221728
2019,Andhra Pradesh,97,NARASARAOPET,PULIMI VENKATA RAMI REDDY.,MALE,59.0,GENERAL,IND,DIAMOND,57,,57,0.0311256,221728
2019,Andhra Pradesh,97,NARASARAOPET,BUDALA BABURAO,MALE,44.0,SC,IND,Balloon,80,,80,0.043685053,221728
2019,Andhra Pradesh,97,NARASARAOPET,MATTA PRASAD,MALE,35.0,GENERAL,IPBP,Trumpet,123,,123,0.067165768,221728
2019,Andhra Pradesh,97,NARASARAOPET,GODA RAMESH KUMAR,MALE,34.0,SC,NavaP,Stethoscope,112,,112,0.061159074,221728
2019,Andhra Pradesh,97,NARASARAOPET,NOTA,,,,NOTA,NOTA,1014,5.0,1019,0.556438358,221728
2019,Andhra Pradesh,97,NARASARAOPET,KAPULAPALLI. SATYANARAYANA REDDY,MALE,59.0,GENERAL,PPOI,FLUTE,116,2.0,118,0.064435453,221728
2019,Andhra Pradesh,97,NARASARAOPET,GARNEPUDI ALEXANDER SUDHAKAR,MALE,50.0,GENERAL,INC,Hand,1414,14.0,1428,0.779778189,221728
2019,Andhra Pradesh,97,NARASARAOPET,JILANI SYED.,MALE,57.0,GENERAL,JnP,Glass Tumbler,8673,73.0,8746,4.775868377,221728
2019,Andhra Pradesh,97,NARASARAOPET,CHIRUMAMILLA RAMU,MALE,56.0,GENERAL,BJP,Lotus,1183,15.0,1198,0.654183663,221728
2019,Andhra Pradesh,97,NARASARAOPET,ARAVINDA BABU CHADALAVADA,MALE,59.0,GENERAL,TDP,Bicycle,68183,534.0,68717,37.52382201,221728
2019,Andhra Pradesh,97,NARASARAOPET,GOPIREDDY SRINIVASAREDDY,MALE,50.0,GENERAL,YSRCP,Ceiling Fan,99895,1099.0,100994,55.14910255,221728
2019,Andhra Pradesh,97,NARASARAOPET,SK. MOULALI,MALE,27.0,GENERAL,IUML,Ladder,65,1.0,66,0.036040168,221728
2014,Andhra Pradesh,98,SATTENAPALLE,METTU VENKATESWARA REDDY,MALE,43.0,GENERAL,IND,Cup & Saucer,213,,213,0.104549627,231039
2014,Andhra Pradesh,98,SATTENAPALLE,RAM BABU GADDAM,MALE,35.0,GENERAL,IND,Dish Antenna,170,,170,0.083443364,231039
2014,Andhra Pradesh,98,SATTENAPALLE,SAHAIK DARIYAVALI,MALE,33.0,GENERAL,IND,Bat,150,,150,0.073626498,231039
2014,Andhra Pradesh,98,SATTENAPALLE,KUNDURU SAMBI REDDY,MALE,60.0,GENERAL,IND,Scissors,61,,61,0.029941442,231039
2014,Andhra Pradesh,98,SATTENAPALLE,PILLUTLA KRISHNA MURTHY,MALE,60.0,GENERAL,IND,COCONUT FARM,60,,60,0.029450599,231039
2014,Andhra Pradesh,98,SATTENAPALLE,GARIKAPATI RAVI KUMAR (MRPS RAVIKUMAR),MALE,35.0,GENERAL,IND,Mike,58,,58,0.028468912,231039
2014,Andhra Pradesh,98,SATTENAPALLE,MADALA SAGAR,MALE,50.0,GENERAL,IND,Ring,48,,48,0.023560479,231039
2014,Andhra Pradesh,98,SATTENAPALLE,CHUKKA. CHANDRAPAUL,MALE,44.0,GENERAL,INC,Hand,1830,,1830,0.898243272,231039
2014,Andhra Pradesh,98,SATTENAPALLE,MADHAVARAO PUTTI,MALE,33.0,GENERAL,AIFB,Lion,180,,180,0.088351797,231039
2014,Andhra Pradesh,98,SATTENAPALLE,RANGISETTI NAGESWARA RAO,MALE,56.0,GENERAL,PPOI,FLUTE,120,,120,0.058901198,231039
2014,Andhra Pradesh,98,SATTENAPALLE,SHAIK SIRAJ AHAMED,MALE,49.0,GENERAL,IUML,Ladder,52,,52,0.025523853,231039
2014,Andhra Pradesh,98,SATTENAPALLE,NOTA,,,,NOTA,NOTA,1235,9.0,1244,0.610609087,231039
2014,Andhra Pradesh,98,SATTENAPALLE,YARRAM VENKATESWARA REDDY,MALE,62.0,GENERAL,JnP,Glass Tumbler,9206,73.0,9279,4.554535147,231039
2014,Andhra Pradesh,98,SATTENAPALLE,KRISHNAM RAJU. MADDULA(RAJA YADAV),MALE,38.0,GENERAL,BJP,Lotus,1001,15.0,1016,0.498696811,231039
2014,Andhra Pradesh,98,SATTENAPALLE,KODELA SIVA PRASADA RAO,MALE,72.0,GENERAL,TDP,Bicycle,83726,461.0,84187,41.3226264,231039
2014,Andhra Pradesh,98,SATTENAPALLE,AMBATI RAMBABU,MALE,61.0,GENERAL,YSRCP,Ceiling Fan,104130,933.0,105063,51.56947151,231039
2019,Andhra Pradesh,98,SATTENAPALLE,METTU VENKATESWARA REDDY,MALE,43.0,GENERAL,IND,Cup & Saucer,213,,213,0.104549627,231039
2019,Andhra Pradesh,98,SATTENAPALLE,RAM BABU GADDAM,MALE,35.0,GENERAL,IND,Dish Antenna,170,,170,0.083443364,231039
2019,Andhra Pradesh,98,SATTENAPALLE,SAHAIK DARIYAVALI,MALE,33.0,GENERAL,IND,Bat,150,,150,0.073626498,231039
2019,Andhra Pradesh,98,SATTENAPALLE,KUNDURU SAMBI REDDY,MALE,60.0,GENERAL,IND,Scissors,61,,61,0.029941442,231039
2019,Andhra Pradesh,98,SATTENAPALLE,PILLUTLA KRISHNA MURTHY,MALE,60.0,GENERAL,IND,COCONUT FARM,60,,60,0.029450599,231039
2019,Andhra Pradesh,98,SATTENAPALLE,GARIKAPATI RAVI KUMAR (MRPS RAVIKUMAR),MALE,35.0,GENERAL,IND,Mike,58,,58,0.028468912,231039
2019,Andhra Pradesh,98,SATTENAPALLE,MADALA SAGAR,MALE,50.0,GENERAL,IND,Ring,48,,48,0.023560479,231039
2019,Andhra Pradesh,98,SATTENAPALLE,CHUKKA. CHANDRAPAUL,MALE,44.0,GENERAL,INC,Hand,1830,,1830,0.898243272,231039
2019,Andhra Pradesh,98,SATTENAPALLE,MADHAVARAO PUTTI,MALE,33.0,GENERAL,AIFB,Lion,180,,180,0.088351797,231039
2019,Andhra Pradesh,98,SATTENAPALLE,RANGISETTI NAGESWARA RAO,MALE,56.0,GENERAL,PPOI,FLUTE,120,,120,0.058901198,231039
2019,Andhra Pradesh,98,SATTENAPALLE,SHAIK SIRAJ AHAMED,MALE,49.0,GENERAL,IUML,Ladder,52,,52,0.025523853,231039
2019,Andhra Pradesh,98,SATTENAPALLE,NOTA,,,,NOTA,NOTA,1235,9.0,1244,0.610609087,231039
2019,Andhra Pradesh,98,SATTENAPALLE,YARRAM VENKATESWARA REDDY,MALE,62.0,GENERAL,JnP,Glass Tumbler,9206,73.0,9279,4.554535147,231039
2019,Andhra Pradesh,98,SATTENAPALLE,KRISHNAM RAJU. MADDULA(RAJA YADAV),MALE,38.0,GENERAL,BJP,Lotus,1001,15.0,1016,0.498696811,231039
2019,Andhra Pradesh,98,SATTENAPALLE,KODELA SIVA PRASADA RAO,MALE,72.0,GENERAL,TDP,Bicycle,83726,461.0,84187,41.3226264,231039
2019,Andhra Pradesh,98,SATTENAPALLE,AMBATI RAMBABU,MALE,61.0,GENERAL,YSRCP,Ceiling Fan,104130,933.0,105063,51.56947151,231039
2014,Andhra Pradesh,99,VINUKONDA,Pasam Naga Malleswararao,MALE,47.0,GENERAL,IND,Water Tank,241,,241,0.10774465,251847
2014,Andhra Pradesh,99,VINUKONDA,Manda VenkatRao,MALE,43.0,SC,IND,Helicopter,503,,503,0.224877837,251847
2014,Andhra Pradesh,99,VINUKONDA,Ustala China Kasaiah,MALE,37.0,SC,IND,Football,110,,110,0.049178056,251847
2014,Andhra Pradesh,99,VINUKONDA,Janapati Parameswararao,MALE,33.0,GENERAL,SP,T.V. Remote,110,,110,0.049178056,251847
2014,Andhra Pradesh,99,VINUKONDA,Medikonda Lakshmi KanthaRao,MALE,42.0,SC,NRCP,Scissors,76,,76,0.033977566,251847
2014,Andhra Pradesh,99,VINUKONDA,Venkata Ravi Kumar Batchu (R K Naidu),MALE,41.0,GENERAL,NavaP,Stethoscope,54,,54,0.024141955,251847
2014,Andhra Pradesh,99,VINUKONDA,Gaddam Ramana,FEMALE,45.0,GENERAL,PPOI,FLUTE,198,3.0,201,0.08986172,251847
2014,Andhra Pradesh,99,VINUKONDA,NOTA,,,,NOTA,NOTA,1939,3.0,1942,0.868216222,251847
2014,Andhra Pradesh,99,VINUKONDA,Chenna SrinivasaRao,MALE,42.0,GENERAL,JnP,Glass Tumbler,4598,39.0,4637,2.073078591,251847
2014,Andhra Pradesh,99,VINUKONDA,Nalabothu Venkata Rao,MALE,62.0,GENERAL,BJP,Lotus,921,10.0,931,0.416225182,251847
2014,Andhra Pradesh,99,VINUKONDA,G V Aanzaneyulu,MALE,57.0,GENERAL,TDP,Bicycle,91607,468.0,92075,41.16426812,251847
2014,Andhra Pradesh,99,VINUKONDA,Bolla Brahma Naidu,MALE,63.0,GENERAL,YSRCP,Ceiling Fan,119811,892.0,120703,53.96308069,251847
2014,Andhra Pradesh,99,VINUKONDA,Vijay Kumar Atluri,MALE,35.0,SC,INC,Hand,1924,1.0,1925,0.860615978,251847
2014,Andhra Pradesh,99,VINUKONDA,Gangineni Brahmanaidu,MALE,43.0,GENERAL,IND,Door Handle,168,1.0,169,0.075555377,251847
2019,Andhra Pradesh,99,VINUKONDA,Pasam Naga Malleswararao,MALE,47.0,GENERAL,IND,Water Tank,241,,241,0.10774465,251847
2019,Andhra Pradesh,99,VINUKONDA,Manda VenkatRao,MALE,43.0,SC,IND,Helicopter,503,,503,0.224877837,251847
2019,Andhra Pradesh,99,VINUKONDA,Ustala China Kasaiah,MALE,37.0,SC,IND,Football,110,,110,0.049178056,251847
2019,Andhra Pradesh,99,VINUKONDA,Janapati Parameswararao,MALE,33.0,GENERAL,SP,T.V. Remote,110,,110,0.049178056,251847
2019,Andhra Pradesh,99,VINUKONDA,Medikonda Lakshmi KanthaRao,MALE,42.0,SC,NRCP,Scissors,76,,76,0.033977566,251847
2019,Andhra Pradesh,99,VINUKONDA,Venkata Ravi Kumar Batchu (R K Naidu),MALE,41.0,GENERAL,NavaP,Stethoscope,54,,54,0.024141955,251847
2019,Andhra Pradesh,99,VINUKONDA,Gaddam Ramana,FEMALE,45.0,GENERAL,PPOI,FLUTE,198,3.0,201,0.08986172,251847
2019,Andhra Pradesh,99,VINUKONDA,NOTA,,,,NOTA,NOTA,1939,3.0,1942,0.868216222,251847
2019,Andhra Pradesh,99,VINUKONDA,Chenna SrinivasaRao,MALE,42.0,GENERAL,JnP,Glass Tumbler,4598,39.0,4637,2.073078591,251847
2019,Andhra Pradesh,99,VINUKONDA,Nalabothu Venkata Rao,MALE,62.0,GENERAL,BJP,Lotus,921,10.0,931,0.416225182,251847
2019,Andhra Pradesh,99,VINUKONDA,G V Aanzaneyulu,MALE,57.0,GENERAL,TDP,Bicycle,91607,468.0,92075,41.16426812,251847
2019,Andhra Pradesh,99,VINUKONDA,Bolla Brahma Naidu,MALE,63.0,GENERAL,YSRCP,Ceiling Fan,119811,892.0,120703,53.96308069,251847
2019,Andhra Pradesh,99,VINUKONDA,Vijay Kumar Atluri,MALE,35.0,SC,INC,Hand,1924,1.0,1925,0.860615978,251847
2019,Andhra Pradesh,99,VINUKONDA,Gangineni Brahmanaidu,MALE,43.0,GENERAL,IND,Door Handle,168,1.0,169,0.075555377,251847
2014,Andhra Pradesh,100,GURAZALA,SRINIVASARAO KOKKERA,MALE,45.0,GENERAL,IND,Tractor Chalata Kissan,463,,463,0.20568362,268598
2014,Andhra Pradesh,100,GURAZALA,POTLA NARASIMHARAO,MALE,33.0,GENERAL,IND,SHIP,185,,185,0.0821846,268598
2014,Andhra Pradesh,100,GURAZALA,CHIDELLA VENKATA RAVI BABU,MALE,33.0,GENERAL,IND,Apple,171,,171,0.075965225,268598
2014,Andhra Pradesh,100,GURAZALA,KUNDA EDUKONDALU,MALE,37.0,GENERAL,IND,Ganna Kisan,86,,86,0.038204733,268598
2014,Andhra Pradesh,100,GURAZALA,RAMANJANEYULU PARIMI.,MALE,33.0,GENERAL,NNKP,Plastering Trowel,249,,249,0.110616029,268598
2014,Andhra Pradesh,100,GURAZALA,SHAIK MAHABOOB SUBHANI,MALE,66.0,GENERAL,NRCP,Scissors,100,,100,0.044424108,268598
2014,Andhra Pradesh,100,GURAZALA,SHAIK NASAR SAIDA,MALE,40.0,GENERAL,IUML,Ladder,96,,96,0.042647144,268598
2014,Andhra Pradesh,100,GURAZALA,NOTA,,,,NOTA,NOTA,2055,7.0,2062,0.916025109,268598
2014,Andhra Pradesh,100,GURAZALA,TIYYAGURA. YALAMANDA REDDY,MALE,43.0,GENERAL,INC,Hand,1465,3.0,1468,0.652145907,268598
2014,Andhra Pradesh,100,GURAZALA,CHINTALAPUDI SRINIVASA RAO,MALE,42.0,GENERAL,JnP,Glass Tumbler,12441,62.0,12503,5.554346233,268598
2014,Andhra Pradesh,100,GURAZALA,PULLAIAH JINUGU,MALE,35.0,GENERAL,BJP,Lotus,1085,11.0,1096,0.486888225,268598
2014,Andhra Pradesh,100,GURAZALA,YARAPATHINENI SRINIVASA RAO,MALE,54.0,GENERAL,TDP,Bicycle,88306,285.0,88591,39.35576158,268598
2014,Andhra Pradesh,100,GURAZALA,KASU MAHESH REDDY,MALE,43.0,GENERAL,YSRCP,Ceiling Fan,116526,678.0,117204,52.06683163,268598
2014,Andhra Pradesh,100,GURAZALA,ANNAPAREDDY SRINIVASA REDDY,MALE,40.0,GENERAL,PPOI,FLUTE,486,1.0,487,0.216345406,268598
2014,Andhra Pradesh,100,GURAZALA,KOTHA S.V.U.MAHESH,MALE,26.0,GENERAL,IND,Helicopter,341,1.0,342,0.15193045,268598
2019,Andhra Pradesh,100,GURAZALA,SRINIVASARAO KOKKERA,MALE,45.0,GENERAL,IND,Tractor Chalata Kissan,463,,463,0.20568362,268598
2019,Andhra Pradesh,100,GURAZALA,POTLA NARASIMHARAO,MALE,33.0,GENERAL,IND,SHIP,185,,185,0.0821846,268598
2019,Andhra Pradesh,100,GURAZALA,CHIDELLA VENKATA RAVI BABU,MALE,33.0,GENERAL,IND,Apple,171,,171,0.075965225,268598
2019,Andhra Pradesh,100,GURAZALA,KUNDA EDUKONDALU,MALE,37.0,GENERAL,IND,Ganna Kisan,86,,86,0.038204733,268598
2019,Andhra Pradesh,100,GURAZALA,RAMANJANEYULU PARIMI.,MALE,33.0,GENERAL,NNKP,Plastering Trowel,249,,249,0.110616029,268598
2019,Andhra Pradesh,100,GURAZALA,SHAIK MAHABOOB SUBHANI,MALE,66.0,GENERAL,NRCP,Scissors,100,,100,0.044424108,268598
2019,Andhra Pradesh,100,GURAZALA,SHAIK NASAR SAIDA,MALE,40.0,GENERAL,IUML,Ladder,96,,96,0.042647144,268598
2019,Andhra Pradesh,100,GURAZALA,NOTA,,,,NOTA,NOTA,2055,7.0,2062,0.916025109,268598
2019,Andhra Pradesh,100,GURAZALA,TIYYAGURA. YALAMANDA REDDY,MALE,43.0,GENERAL,INC,Hand,1465,3.0,1468,0.652145907,268598
